Area,Perimeter,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness
39371,717.522,39695,223.8944263,0.792300572,0.991837763,0.960983358,0.891820215
39383,717.481,39745,223.9285444,0.774645948,0.990891936,0.961386125,0.905534103
39385,748.882,39895,223.9342302,0.767110748,0.987216443,0.882498406,0.865460277
39397,718.796,39682,223.9683423,0.790184123,0.992817902,0.958212238,0.861607875
39404,715.247,39719,223.9882386,0.789058432,0.992069287,0.967916926,0.889485994
39408,711.634,39687,223.9996071,0.795590818,0.99296999,0.977869453,0.906257286
39417,714.124,39724,224.0251842,0.774674738,0.992271675,0.971283863,0.910723069
39420,720.487,39812,224.0337092,0.740420736,0.990153722,0.954276405,0.889519626
39430,755.532,40085,224.0621236,0.782807227,0.983659723,0.868022364,0.946330085
39436,726.064,39794,224.0791706,0.779367589,0.991003669,0.940054243,0.872448152
39436,717.903,39765,224.0791706,0.762401887,0.991726393,0.96154848,0.92247981
39444,726.844,39776,224.1018978,0.746225737,0.991653258,0.938228011,0.893016957
39445,725.307,39899,224.1047386,0.753184014,0.988621269,0.942232514,0.866910789
39446,724.726,39830,224.1075793,0.772632898,0.990359026,0.943767788,0.882490547
39450,747.706,40001,224.1189417,0.748520036,0.986225344,0.886737633,0.876322588
39452,735.692,39950,224.1246227,0.736429478,0.987534418,0.915981751,0.85766608
39454,717.993,39779,224.1303036,0.796567737,0.99182986,0.961746211,0.87685901
39455,726.205,39861,224.133144,0.781581189,0.989814606,0.940141973,0.902440236
39462,720.25,39808,224.1530257,0.776077722,0.99130828,0.955921924,0.959872829
39488,741.696,40042,224.2268564,0.746521476,0.986164527,0.902034459,0.915129816
39493,720.349,39854,224.2410519,0.799971642,0.990941938,0.956409924,0.90818725
39504,725.338,39885,224.2722787,0.767813411,0.990447537,0.943561204,0.920284545
39506,725.692,39972,224.2779558,0.774172056,0.988341839,0.942688594,0.922263482
39509,737.717,40027,224.2864712,0.773321589,0.987058735,0.912276145,0.856443102
39514,721.708,39854,224.3006629,0.763334299,0.991468861,0.95331806,0.868630253
39515,714.776,39852,224.3035011,0.796207862,0.991543712,0.97192315,0.938699693
39524,721.543,39875,224.3290435,0.750693257,0.991197492,0.953995485,0.901396867
39528,718.837,39899,224.3403948,0.7705864,0.990701521,0.961288748,0.913973731
39535,723.825,39943,224.3602581,0.747947331,0.989785444,0.948253489,0.88156611
39569,726.291,39908,224.456712,0.734118738,0.991505463,0.942635114,0.869402639
39573,719.251,39935,224.4680568,0.779732818,0.99093527,0.961275537,0.914778594
39579,721.252,39904,224.4850729,0.769046925,0.991855453,0.956094061,0.927447433
39581,717.629,39918,224.4907446,0.775322716,0.991557693,0.965821047,0.947163842
39598,715.191,39879,224.5389487,0.783994615,0.992953685,0.972834657,0.913675777
39614,720.724,39972,224.5843078,0.755415713,0.991043731,0.958342157,0.898798555
39621,733.765,40021,224.6041496,0.783891263,0.990005247,0.924743552,0.876025361
39622,723.79,39956,224.606984,0.797544283,0.991640805,0.950432111,0.897164561
39628,723.609,39976,224.6239895,0.752554218,0.991294777,0.95105164,0.898083334
39629,719.764,40002,224.6268237,0.749640587,0.990675466,0.961264127,0.915297868
39635,717.433,39904,224.6438278,0.764121843,0.993258821,0.967667217,0.8929413
39645,715.39,39941,224.6721651,0.772265077,0.992589069,0.973447549,0.895055835
39668,716.495,39938,224.7373273,0.801535664,0.993239521,0.971010308,0.893013236
39669,715.564,39958,224.74016,0.777411958,0.992767406,0.973563202,0.905932005
39670,722.087,40041,224.7429926,0.796346482,0.990734497,0.956077311,0.899188614
39676,721.502,40044,224.7599879,0.773562098,0.990810109,0.95777317,0.934070057
39686,715.976,40005,224.7883106,0.780452311,0.992025997,0.97285981,0.938185089
39698,742.795,40263,224.822293,0.745082583,0.985967265,0.904150128,0.895204675
39701,718.722,40020,224.8307879,0.77762761,0.992028986,0.965804962,0.886188486
39703,720.914,40053,224.8364509,0.763768924,0.991261578,0.959989027,0.904366523
39706,720.946,40009,224.8449452,0.783124926,0.992426704,0.959976339,0.884625881
39709,719.045,40046,224.8534391,0.772338274,0.991584678,0.965131906,0.886414602
39721,739.568,40255,224.8874117,0.784550357,0.986734567,0.912586026,0.874833146
39728,727.917,40129,224.9072267,0.767557333,0.990007227,0.94219944,0.900249736
39733,727.157,40033,224.9213792,0.761051946,0.992506182,0.944288809,0.877457663
39746,727.669,40185,224.9581715,0.782740557,0.989075526,0.943268964,0.961612268
39754,721.292,40091,224.98081,0.791912351,0.991594123,0.960214957,0.891162335
39755,737.943,40208,224.9836396,0.733027252,0.988733585,0.917394193,0.845531143
39757,719.823,40101,224.9892988,0.775746341,0.99142166,0.964210888,0.907233596
39764,722.344,40089,225.0091048,0.767422561,0.991893038,0.957660974,0.890216159
39765,736.601,40214,225.0119341,0.749759602,0.988834734,0.92097161,0.885984995
39767,724.386,40117,225.0175926,0.784854346,0.991275519,0.952341252,0.895033712
39774,719.525,40111,225.0373961,0.756447318,0.991598315,0.965422369,0.931803847
39779,719.021,40075,225.0515404,0.775298199,0.992613849,0.966897808,0.891365065
39790,734.078,40254,225.0826548,0.781237729,0.988473195,0.927896178,0.907000118
39803,727.139,40242,225.1194208,0.79115484,0.989090999,0.945999253,0.892207622
39807,719.325,40140,225.1307321,0.78707292,0.991704036,0.966760737,0.932372071
39826,732.976,40266,225.1844535,0.791753643,0.989072667,0.931530425,0.911532277
39833,720.171,40184,225.2042424,0.762850467,0.99126518,0.965120681,0.911146041
39834,723.396,40145,225.2070692,0.774980545,0.992253083,0.956558592,0.871219673
39835,731.546,40279,225.209896,0.793778894,0.988976886,0.935387163,0.902248558
39859,724.609,40202,225.2777286,0.785476402,0.991468086,0.953957035,0.881076607
39868,732.632,40297,225.3031606,0.753876409,0.989354046,0.933388715,0.883138534
39872,721.45,40228,225.3144628,0.779831407,0.991150442,0.962643337,0.904492171
39883,729.422,40302,225.3455408,0.757511871,0.989603494,0.94197628,0.916257651
39890,721.856,40261,225.3653155,0.757644824,0.990785127,0.961994877,0.911804806
39898,714.231,40185,225.3879131,0.780477308,0.992858032,0.982841753,0.940057185
39898,743.961,40460,225.3879131,0.761528478,0.986109738,0.905859099,0.875510107
39901,730.829,40316,225.3963866,0.769324207,0.98970632,0.938776262,0.873122752
39901,716.133,40196,225.3963866,0.79623643,0.992660961,0.977701475,0.941104793
39926,723.237,40308,225.4669866,0.781025039,0.990522973,0.959189452,0.908133903
39928,737.776,40395,225.4726337,0.748261839,0.988439163,0.921803545,0.891302227
39930,721.559,40234,225.4782806,0.769319693,0.992444201,0.963752412,0.89637847
39935,737.056,40360,225.4923973,0.782210992,0.989469772,0.923767292,0.890122982
39940,730.921,40331,225.506513,0.755981224,0.990305224,0.939457299,0.892686162
39948,731.068,40386,225.5290964,0.77203154,0.989154658,0.939267631,0.920642906
39951,725.181,40307,225.5375646,0.761885691,0.991167787,0.954651116,0.90972156
39951,739.057,40414,225.5375646,0.755360182,0.988543574,0.919139963,0.900768462
39951,718.307,40267,225.5375646,0.80864285,0.992152383,0.973010039,0.912012637
39965,739.181,40461,225.5770786,0.783627451,0.987741282,0.919153597,0.908685565
39984,729.801,40353,225.6306937,0.820891845,0.990855698,0.943381151,0.886802201
39989,718.723,40283,225.6448009,0.756064359,0.992701636,0.972808422,0.912945799
39998,720.425,40296,225.6701915,0.78868185,0.992604725,0.968435252,0.898004153
40000,738.009,40470,225.6758334,0.727563753,0.988386459,0.922882773,0.852929608
40000,727.877,40425,225.6758334,0.755857899,0.989486704,0.94875453,0.914781514
40009,742.191,40475,225.7012205,0.777628766,0.98848672,0.912717113,0.851351147
40021,719.269,40316,225.7350656,0.782332473,0.992682806,0.972109337,0.894673605
40024,724.462,40386,225.743526,0.766655174,0.991036498,0.958294803,0.938916406
40025,725.214,40354,225.7463461,0.771016335,0.991847153,0.956332347,0.908690998
40044,723.751,40340,225.799921,0.781803983,0.99266237,0.960658353,0.859569735
40055,723.478,40387,225.8309323,0.791272397,0.991779533,0.961647576,0.922139767
40064,726.711,40403,225.8563019,0.766452403,0.991609534,0.953324388,0.890841779
40064,721.433,40450,225.8563019,0.794463503,0.990457355,0.967324446,0.935173272
40067,724.428,40443,225.8647579,0.76456445,0.990702965,0.959414403,0.919983934
40091,727.083,40500,225.9323938,0.786823151,0.989901235,0.952990941,0.864603546
40098,718.837,40356,225.9521172,0.796084893,0.993606899,0.975150683,0.909346288
40111,740.571,40644,225.9887417,0.760311623,0.986886133,0.919051716,0.902100829
40113,726.074,40420,225.9943757,0.783579466,0.99240475,0.956165868,0.898342388
40115,735.396,40613,226.0000096,0.763658862,0.987737916,0.932124952,0.893478454
40116,724.693,40460,226.0028265,0.778800233,0.991497776,0.959885329,0.886903134
40119,734.219,40472,226.0112769,0.753408451,0.991277921,0.935209103,0.853534048
40123,724.676,40429,226.0225437,0.794987121,0.992431176,0.960097867,0.878091334
40126,730.299,40483,226.0309934,0.784584401,0.991181484,0.945440758,0.850577059
40126,721.437,40413,226.0309934,0.760956553,0.992898325,0.96881066,0.903216453
40142,735.881,40542,226.0760531,0.781855011,0.990133689,0.931523233,0.853065278
40143,721.446,40480,226.0788691,0.747820417,0.991674901,0.96919693,0.897399276
40146,732.715,40549,226.0873167,0.767257855,0.990061407,0.939684319,0.889816975
40150,722.163,40443,226.0985797,0.765855985,0.992755236,0.96744202,0.899833302
40154,729.638,40559,226.1098421,0.76663421,0.990014547,0.947815464,0.937108475
40161,724.95,40535,226.1295499,0.777319707,0.990773406,0.960280862,0.917530145
40166,731.962,40541,226.1436259,0.753866366,0.990750105,0.942087796,0.895167871
40168,737.07,40630,226.1492561,0.79617847,0.988629092,0.929121698,0.883127147
40172,721.945,40501,226.160516,0.819736359,0.991876744,0.968556795,0.92346708
40196,729.067,40594,226.2280636,0.77297027,0.990195595,0.950293633,0.900606184
40197,742.209,40643,226.2308776,0.76230301,0.989026401,0.91696144,0.880979242
40202,726.182,40556,226.2449473,0.756757774,0.991271329,0.958002326,0.898529179
40242,734.477,40680,226.3574734,0.772695853,0.989233038,0.93741742,0.914903634
40243,727.238,40600,226.3602858,0.795441967,0.991206897,0.956196358,0.897318385
40248,726.411,40574,226.3743475,0.808452515,0.991965298,0.95849388,0.875201722
40248,725.14,40570,226.3743475,0.757894737,0.992063101,0.961856854,0.882763187
40265,729.52,40629,226.4221506,0.798433472,0.991040882,0.950743056,0.879476495
40272,723.726,40551,226.4418313,0.76847629,0.993119775,0.966194836,0.906772346
40273,722.923,40573,226.4446427,0.778583304,0.99260592,0.968366511,0.897259261
40285,737.587,40752,226.4783766,0.745562897,0.98854044,0.93052217,0.864424753
40286,764.364,41170,226.4811875,0.758881814,0.978528054,0.866490017,0.883780172
40289,734.253,40728,226.4896201,0.772530296,0.989221175,0.939084977,0.914735106
40310,729.425,40674,226.5486395,0.751659581,0.991050794,0.952053544,0.887018603
40326,730.663,40661,226.5935963,0.792991564,0.991761147,0.949206664,0.888906993
40329,724.982,40651,226.6020247,0.790826732,0.992078916,0.964212749,0.901708863
40334,737.758,40836,226.6160714,0.81031019,0.987706925,0.931222162,0.906994796
40338,730.78,40674,226.6273081,0.779342723,0.991739195,0.949185116,0.864759669
40339,732.176,40755,226.6301171,0.803565737,0.989792663,0.945592489,0.889867282
40348,744.73,40885,226.6553974,0.762117034,0.986865599,0.914185184,0.885630486
40363,736.091,40681,226.6975248,0.740388143,0.992183083,0.936117333,0.843690643
40367,732.896,40675,226.7087574,0.768895238,0.992427781,0.944390557,0.86268698
40381,724.736,40687,226.7480674,0.747298098,0.99247917,0.966111528,0.891391137
40388,729.945,40719,226.7677198,0.784537685,0.991871117,0.952537178,0.868083526
40392,736.057,40754,226.778949,0.768844221,0.991117436,0.93687646,0.848481157
40393,730.714,40765,226.7817562,0.766834362,0.990874525,0.950651017,0.903639181
40398,724.683,40714,226.7957917,0.792117647,0.992238542,0.96665963,0.899147871
40409,734.88,40864,226.8266668,0.772786384,0.988865505,0.94027548,0.920932269
40415,730.648,40770,226.843506,0.770837307,0.991292617,0.951340635,0.876955402
40422,739.701,40891,226.8631501,0.768771396,0.988530483,0.9283575,0.910940173
40422,726.959,40712,226.8631501,0.782507695,0.992876793,0.961186863,0.875478265
40429,723.823,40816,226.8827925,0.790864632,0.990518424,0.969701585,0.930056469
40445,730.904,40795,226.9276832,0.767981923,0.991420517,0.95138002,0.87849783
40446,742.366,41006,226.9304885,0.732876712,0.986343462,0.922251341,0.859139659
40453,728.447,40801,226.9501251,0.780704802,0.991470797,0.957998172,0.878591869
40459,733.681,40874,226.9669552,0.782648225,0.989846846,0.944518489,0.915270102
40459,726.133,40829,226.9669552,0.758568322,0.990937814,0.964256688,0.907680086
40462,733.598,40843,226.9753697,0.792005951,0.990671596,0.94480228,0.914405985
40462,741.338,40933,226.9753697,0.792906134,0.988493392,0.925176698,0.909200346
40464,763.363,41122,226.9809792,0.748557052,0.983998833,0.872602522,0.947095688
40480,732.301,40810,227.0258504,0.784739454,0.991913747,0.948573775,0.868757545
40484,733.501,40856,227.0370669,0.758681434,0.99089485,0.945566026,0.892277212
40485,733.929,40835,227.0398709,0.792177044,0.991428921,0.944486839,0.887976447
40486,727.273,40839,227.0426749,0.789616367,0.991356302,0.961877587,0.92845849
40504,740.479,40946,227.0931406,0.763189629,0.989205295,0.928287036,0.924865747
40504,727.151,40814,227.0931406,0.756207759,0.992404567,0.962628171,0.878727417
40512,737.636,40973,227.1155663,0.744268078,0.988748688,0.935641205,0.915043145
40516,733.046,40896,227.1267782,0.772336491,0.990708138,0.947488549,0.887369266
40527,730.217,40849,227.1576083,0.772531453,0.99211731,0.955103511,0.893284566
40527,754.329,41159,227.1576083,0.769451301,0.984644914,0.895019941,0.9673028
40533,755.94,41130,227.174423,0.767205482,0.985485047,0.891341157,0.898090794
40547,725.149,40819,227.2136524,0.761989777,0.993336436,0.968978378,0.877190272
40566,737.031,40945,227.2668814,0.788362873,0.990743681,0.938427099,0.845211106
40570,737.047,40979,227.2780859,0.750684627,0.990019278,0.938478886,0.913793348
40572,743.746,41068,227.283688,0.758922559,0.98792247,0.921694498,0.942546753
40572,725.331,40900,227.283688,0.767478814,0.99198044,0.969089309,0.906545606
40580,925.731,41753,227.3060948,0.751258886,0.97190621,0.595048401,0.877319723
40587,746.02,41053,227.3256989,0.777528736,0.98864882,0.916422776,0.864456244
40591,727.926,40944,227.3369006,0.795434058,0.991378468,0.962642765,0.899744266
40596,735.327,41023,227.3509018,0.780392157,0.989591205,0.943478661,0.890312391
40596,730.855,40920,227.3509018,0.768397941,0.992082111,0.955060015,0.888807386
40609,725.346,40899,227.387301,0.778487079,0.992909362,0.969932961,0.906153747
40622,727.43,40942,227.4236944,0.765009416,0.992184065,0.964692162,0.908055141
40636,783.891,41391,227.4628808,0.756525301,0.98175932,0.831016141,0.909575702
40641,727.677,40960,227.4768743,0.79055789,0.992211914,0.964488277,0.897289195
40644,726.397,40996,227.48527,0.77050237,0.991413796,0.96796181,0.9103256
40646,741.995,41085,227.4908669,0.736861188,0.989314835,0.927738798,0.897806588
40647,737.815,41105,227.4936654,0.779394846,0.988857803,0.93830364,0.918671996
40648,728.896,40970,227.4964637,0.754501244,0.992140591,0.961430537,0.874322511
40649,727.588,40977,227.4992621,0.758575001,0.99199551,0.964914149,0.897501706
40660,734.722,41027,227.5300417,0.784714851,0.991054671,0.946522953,0.941683591
40662,727.207,41024,227.5356376,0.793559719,0.991175897,0.966234408,0.915285973
40676,734.559,41045,227.5748047,0.753482513,0.991009867,0.947315699,0.879597212
40688,732.945,41046,227.6083711,0.798539831,0.991278078,0.951773117,0.879651031
40692,735.097,41069,227.6195588,0.764312547,0.990820327,0.946301654,0.868596484
40695,730.309,41014,227.6279492,0.759518477,0.992222168,0.958821163,0.886014887
40705,738.355,41147,227.6559151,0.764413146,0.989258026,0.9382686,0.913780814
40710,728.852,41069,227.6698967,0.791576737,0.991258614,0.963013259,0.90099341
40718,737.056,41105,227.6922655,0.762366598,0.990585087,0.941879469,0.911994404
40719,744.134,41173,227.6950615,0.756647775,0.988973356,0.924069575,0.890672434
40731,739.522,41145,227.7286102,0.759396674,0.989938024,0.935907096,0.886862916
40736,732.691,41104,227.7425874,0.760141818,0.9910471,0.953556722,0.913550215
40737,724.96,41013,227.7453827,0.748401675,0.993270426,0.9740266,0.90298531
40750,727.315,41009,227.7817189,0.781894583,0.993684313,0.968037961,0.88220779
40752,728.679,41112,227.7873085,0.781857949,0.991243433,0.964464583,0.942771089
40756,732.781,41203,227.7984875,0.775728506,0.989151275,0.953790555,0.918368616
40778,725.165,41037,227.8599617,0.802779746,0.993688622,0.974455735,0.896580466
40778,727.951,41119,227.8599617,0.771375605,0.991706997,0.967011172,0.943751643
40790,753.802,41366,227.8934862,0.793579767,0.986075521,0.902088193,0.876688396
40795,757.35,41287,227.9074532,0.740327381,0.988083416,0.893765408,0.84785631
40803,730.673,41088,227.9297987,0.776076537,0.993063668,0.960408158,0.875571379
40821,729.317,41172,227.9800681,0.758430411,0.991474789,0.964408057,0.914953609
40822,732.103,41171,227.9828605,0.784148754,0.99152316,0.957105406,0.87496523
40824,736.42,41179,227.9884453,0.749339207,0.991379101,0.945963261,0.886567615
40834,737.916,41174,228.0163669,0.749357704,0.991742362,0.942362367,0.862994044
40838,731.101,41208,228.0275346,0.790423102,0.991021161,0.96010686,0.938782236
